batting_team,bowling_team,city,runs_left,balls_left,wickets_remaining,max_total_run_x,crr,rrr,results
Kolkata Knight Riders,Chennai Super Kings,Chennai,83,71,7,145,7.59,7.01,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,82,70,7,145,7.56,7.03,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,82,69,7,145,7.41,7.13,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,81,68,7,145,7.38,7.15,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,81,67,7,145,7.25,7.25,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,80,66,7,145,7.22,7.27,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,78,65,7,145,7.31,7.2,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,74,65,7,145,7.75,6.83,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,73,64,7,145,7.71,6.84,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,72,63,7,145,7.68,6.86,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,71,62,7,145,7.66,6.87,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,71,61,7,145,7.53,6.98,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,70,60,7,145,7.5,7.0,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,69,59,7,145,7.48,7.02,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,68,58,7,145,7.45,7.03,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,68,57,7,145,7.33,7.16,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,68,56,7,145,7.22,7.29,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,62,55,7,145,7.66,6.76,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,61,54,7,145,7.64,6.78,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,60,53,7,145,7.61,6.79,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,56,52,7,145,7.85,6.46,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,52,51,7,145,8.09,6.12,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,51,50,7,145,8.06,6.12,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,50,49,7,145,8.03,6.12,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,49,48,7,145,8.0,6.12,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,49,47,7,145,7.89,6.26,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,48,46,7,145,7.86,6.26,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,47,45,7,145,7.84,6.27,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,46,44,7,145,7.82,6.27,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,40,43,7,145,8.18,5.58,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,40,42,7,145,8.08,5.71,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,36,41,7,145,8.28,5.27,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,32,40,7,145,8.48,4.8,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,30,39,7,145,8.52,4.62,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,29,38,7,145,8.49,4.58,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,29,37,7,145,8.39,4.7,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,28,36,7,145,8.36,4.67,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,27,35,7,145,8.33,4.63,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,27,34,7,145,8.23,4.76,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,27,33,7,145,8.14,4.91,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,25,32,7,145,8.18,4.69,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,24,31,7,145,8.16,4.65,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,23,30,7,145,8.13,4.6,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,19,29,7,145,8.31,3.93,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,18,29,7,145,8.37,3.72,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,17,28,7,145,8.35,3.64,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,16,27,7,145,8.32,3.56,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,15,26,7,145,8.3,3.46,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,14,25,7,145,8.27,3.36,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,13,24,7,145,8.25,3.25,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,13,23,6,145,8.16,3.39,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,8,22,6,145,8.39,2.18,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,8,21,6,145,8.3,2.29,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,7,20,6,145,8.28,2.1,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,6,19,6,145,8.26,1.89,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,6,18,6,145,8.18,2.0,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,4,17,6,145,8.21,1.41,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,3,17,6,145,8.27,1.06,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,3,16,6,145,8.19,1.12,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,2,15,6,145,8.17,0.8,1
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,189,125,10,189,-0.0,9.07,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,179,119,9,189,60.0,9.03,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,179,118,9,189,30.0,9.1,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,178,117,9,189,22.0,9.13,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,178,116,9,189,16.5,9.21,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,178,115,8,189,13.2,9.29,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,177,114,8,189,12.0,9.32,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,177,113,8,189,10.29,9.4,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,177,113,7,189,10.29,9.4,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,177,112,7,189,9.0,9.48,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,176,111,7,189,8.67,9.51,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,176,110,7,189,7.8,9.6,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,173,109,7,189,8.73,9.52,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,172,108,7,189,8.5,9.56,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,168,107,7,189,9.69,9.42,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,167,106,7,189,9.43,9.45,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,167,105,7,189,8.8,9.54,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,165,104,7,189,9.0,9.52,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,161,103,7,189,9.88,9.38,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,160,102,7,189,9.67,9.41,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,160,101,7,189,9.16,9.5,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,160,100,6,189,8.7,9.6,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,160,99,6,189,8.29,9.7,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,160,98,6,189,7.91,9.8,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,160,97,6,189,7.57,9.9,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,154,96,6,189,8.75,9.62,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,154,95,6,189,8.4,9.73,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,154,94,6,189,8.08,9.83,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,152,93,6,189,8.22,9.81,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,146,92,6,189,9.21,9.52,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,145,91,6,189,9.1,9.56,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,144,90,6,189,9.0,9.6,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,144,89,5,189,8.71,9.71,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,144,88,5,189,8.44,9.82,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,140,87,5,189,8.91,9.66,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,140,86,4,189,8.65,9.77,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,139,85,4,189,8.57,9.81,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,139,84,4,189,8.33,9.93,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,138,83,4,189,8.27,9.98,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,138,82,4,189,8.05,10.1,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,137,81,4,189,8.0,10.15,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,137,80,4,189,7.8,10.28,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,136,79,4,189,7.76,10.33,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,135,78,4,189,7.71,10.38,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,133,77,4,189,7.81,10.36,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,133,76,4,189,7.64,10.5,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,131,75,4,189,7.73,10.48,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,130,74,4,189,7.7,10.54,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,130,73,4,189,7.53,10.68,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,130,72,3,189,7.38,10.83,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,129,71,3,189,7.35,10.9,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,128,70,3,189,7.32,10.97,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,126,69,3,189,7.41,10.96,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,125,68,3,189,7.38,11.03,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,124,67,3,189,7.36,11.1,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,123,66,3,189,7.33,11.18,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,117,65,3,189,7.85,10.8,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,113,64,3,189,8.14,10.59,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,112,63,3,189,8.11,10.67,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,110,62,3,189,8.17,10.65,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,110,61,3,189,8.03,10.82,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,109,60,3,189,8.0,10.9,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,109,59,3,189,7.87,11.08,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,108,58,3,189,7.84,11.17,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,108,57,3,189,7.71,11.37,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,107,56,3,189,7.69,11.46,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,106,55,3,189,7.66,11.56,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,106,54,3,189,7.55,11.78,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,106,53,3,189,7.43,12.0,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,105,52,3,189,7.41,12.12,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,99,53,3,189,8.06,11.21,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,98,52,3,189,8.03,11.31,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,94,51,3,189,8.26,11.06,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,94,50,3,189,8.14,11.28,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,93,49,3,189,8.11,11.39,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,92,48,3,189,8.08,11.5,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,91,47,3,189,8.05,11.62,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,87,46,3,189,8.27,11.35,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,87,45,3,189,8.16,11.6,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,86,44,3,189,8.13,11.73,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,86,43,3,189,8.03,12.0,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,85,42,3,189,8.0,12.14,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,84,41,3,189,7.97,12.29,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,84,40,3,189,7.88,12.6,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,83,39,3,189,7.85,12.77,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,79,38,3,189,8.05,12.47,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,78,37,3,189,8.02,12.65,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,78,36,3,189,7.93,13.0,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,77,35,3,189,7.91,13.2,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,73,34,3,189,8.09,12.88,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,72,33,3,189,8.07,13.09,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,71,32,3,189,8.05,13.31,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,67,31,3,189,8.22,12.97,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,66,30,3,189,8.2,13.2,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,66,29,3,189,8.11,13.66,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,65,29,3,189,8.18,13.45,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,64,28,3,189,8.15,13.71,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,63,27,3,189,8.13,14.0,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,62,26,3,189,8.11,14.31,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,62,25,2,189,8.02,14.88,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,62,24,2,189,7.94,15.5,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,62,23,2,189,7.86,16.17,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,60,22,2,189,7.9,16.36,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,59,21,2,189,7.88,16.86,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,55,20,2,189,8.04,16.5,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,54,19,2,189,8.02,17.05,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,54,18,2,189,7.94,18.0,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,53,17,2,189,7.92,18.71,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,47,17,2,189,8.27,16.59,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,43,16,2,189,8.42,16.12,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,42,15,2,189,8.4,16.8,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,42,14,1,189,8.32,18.0,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,42,13,1,189,8.24,19.38,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,42,12,1,189,8.17,21.0,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,41,11,1,189,8.15,22.36,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,41,10,1,189,8.07,24.6,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,40,9,1,189,8.05,26.67,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,36,8,1,189,8.2,27.0,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,35,7,1,189,8.18,30.0,0
Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,35,6,1,189,8.11,35.0,0
Mumbai Indians,Lucknow Super Giants,Lucknow,178,125,10,178,-0.0,8.54,0
Mumbai Indians,Lucknow Super Giants,Lucknow,171,119,10,178,42.0,8.62,0
Mumbai Indians,Lucknow Super Giants,Lucknow,165,118,10,178,39.0,8.39,0
Mumbai Indians,Lucknow Super Giants,Lucknow,164,117,10,178,28.0,8.41,0
Mumbai Indians,Lucknow Super Giants,Lucknow,163,116,10,178,22.5,8.43,0
Mumbai Indians,Lucknow Super Giants,Lucknow,163,115,10,178,18.0,8.5,0
Mumbai Indians,Lucknow Super Giants,Lucknow,162,114,10,178,16.0,8.53,0
Mumbai Indians,Lucknow Super Giants,Lucknow,158,113,10,178,17.14,8.39,0
Mumbai Indians,Lucknow Super Giants,Lucknow,157,113,10,178,18.0,8.34,0
Mumbai Indians,Lucknow Super Giants,Lucknow,156,112,10,178,16.5,8.36,0
Mumbai Indians,Lucknow Super Giants,Lucknow,155,111,10,178,15.33,8.38,0
Mumbai Indians,Lucknow Super Giants,Lucknow,151,110,10,178,16.2,8.24,0
Mumbai Indians,Lucknow Super Giants,Lucknow,151,109,10,178,14.73,8.31,0
Mumbai Indians,Lucknow Super Giants,Lucknow,151,108,10,178,13.5,8.39,0
Mumbai Indians,Lucknow Super Giants,Lucknow,145,107,10,178,15.23,8.13,0
Mumbai Indians,Lucknow Super Giants,Lucknow,145,106,10,178,14.14,8.21,0
Mumbai Indians,Lucknow Super Giants,Lucknow,145,105,10,178,13.2,8.29,0
Mumbai Indians,Lucknow Super Giants,Lucknow,144,104,10,178,12.75,8.31,0
Mumbai Indians,Lucknow Super Giants,Lucknow,142,103,10,178,12.71,8.27,0
Mumbai Indians,Lucknow Super Giants,Lucknow,141,102,10,178,12.33,8.29,0
Mumbai Indians,Lucknow Super Giants,Lucknow,140,101,10,178,12.0,8.32,0
Mumbai Indians,Lucknow Super Giants,Lucknow,140,101,10,178,12.0,8.32,0
Mumbai Indians,Lucknow Super Giants,Lucknow,139,100,10,178,11.7,8.34,0
Mumbai Indians,Lucknow Super Giants,Lucknow,133,99,10,178,12.86,8.06,0
Mumbai Indians,Lucknow Super Giants,Lucknow,133,98,10,178,12.27,8.14,0
Mumbai Indians,Lucknow Super Giants,Lucknow,132,97,10,178,12.0,8.16,0
Mumbai Indians,Lucknow Super Giants,Lucknow,131,96,10,178,11.75,8.19,0
Mumbai Indians,Lucknow Super Giants,Lucknow,130,95,10,178,11.52,8.21,0
Mumbai Indians,Lucknow Super Giants,Lucknow,129,94,10,178,11.31,8.23,0
Mumbai Indians,Lucknow Super Giants,Lucknow,128,93,10,178,11.11,8.26,0
Mumbai Indians,Lucknow Super Giants,Lucknow,128,92,10,178,10.71,8.35,0
Mumbai Indians,Lucknow Super Giants,Lucknow,127,91,10,178,10.55,8.37,0
Mumbai Indians,Lucknow Super Giants,Lucknow,121,90,10,178,11.4,8.07,0
Mumbai Indians,Lucknow Super Giants,Lucknow,120,89,10,178,11.23,8.09,0
Mumbai Indians,Lucknow Super Giants,Lucknow,119,89,10,178,11.42,8.02,0
Mumbai Indians,Lucknow Super Giants,Lucknow,115,88,10,178,11.81,7.84,0
Mumbai Indians,Lucknow Super Giants,Lucknow,114,87,10,178,11.64,7.86,0
Mumbai Indians,Lucknow Super Giants,Lucknow,113,86,10,178,11.47,7.88,0
Mumbai Indians,Lucknow Super Giants,Lucknow,109,85,10,178,11.83,7.69,0
Mumbai Indians,Lucknow Super Giants,Lucknow,109,84,10,178,11.5,7.79,0
Mumbai Indians,Lucknow Super Giants,Lucknow,109,83,10,178,11.19,7.88,0
Mumbai Indians,Lucknow Super Giants,Lucknow,108,82,10,178,11.05,7.9,0
Mumbai Indians,Lucknow Super Giants,Lucknow,108,81,10,178,10.77,8.0,0
Mumbai Indians,Lucknow Super Giants,Lucknow,107,80,10,178,10.65,8.02,0
Mumbai Indians,Lucknow Super Giants,Lucknow,106,79,10,178,10.54,8.05,0
Mumbai Indians,Lucknow Super Giants,Lucknow,104,78,10,178,10.57,8.0,0
Mumbai Indians,Lucknow Super Giants,Lucknow,102,77,10,178,10.6,7.95,0
Mumbai Indians,Lucknow Super Giants,Lucknow,102,76,10,178,10.36,8.05,0
Mumbai Indians,Lucknow Super Giants,Lucknow,101,75,10,178,10.27,8.08,0
Mumbai Indians,Lucknow Super Giants,Lucknow,97,74,10,178,10.57,7.86,0
Mumbai Indians,Lucknow Super Giants,Lucknow,96,73,10,178,10.47,7.89,0
Mumbai Indians,Lucknow Super Giants,Lucknow,96,72,10,178,10.25,8.0,0
Mumbai Indians,Lucknow Super Giants,Lucknow,94,71,10,178,10.29,7.94,0
Mumbai Indians,Lucknow Super Giants,Lucknow,93,70,10,178,10.2,7.97,0
Mumbai Indians,Lucknow Super Giants,Lucknow,89,69,10,178,10.47,7.74,0
Mumbai Indians,Lucknow Super Giants,Lucknow,88,68,10,178,10.38,7.76,0
Mumbai Indians,Lucknow Super Giants,Lucknow,88,67,9,178,10.19,7.88,0
Mumbai Indians,Lucknow Super Giants,Lucknow,86,66,9,178,10.22,7.82,0
Mumbai Indians,Lucknow Super Giants,Lucknow,86,65,9,178,10.04,7.94,0
Mumbai Indians,Lucknow Super Giants,Lucknow,82,65,9,178,10.47,7.57,0
Mumbai Indians,Lucknow Super Giants,Lucknow,82,64,9,178,10.29,7.69,0
Mumbai Indians,Lucknow Super Giants,Lucknow,78,63,9,178,10.53,7.43,0
Mumbai Indians,Lucknow Super Giants,Lucknow,77,62,9,178,10.45,7.45,0
Mumbai Indians,Lucknow Super Giants,Lucknow,76,61,9,178,10.37,7.48,0
Mumbai Indians,Lucknow Super Giants,Lucknow,75,60,9,178,10.3,7.5,0
Mumbai Indians,Lucknow Super Giants,Lucknow,75,59,8,178,10.13,7.63,0
Mumbai Indians,Lucknow Super Giants,Lucknow,74,58,8,178,10.06,7.66,0
Mumbai Indians,Lucknow Super Giants,Lucknow,73,57,8,178,10.0,7.68,0
Mumbai Indians,Lucknow Super Giants,Lucknow,73,56,8,178,9.84,7.82,0
Mumbai Indians,Lucknow Super Giants,Lucknow,73,55,8,178,9.69,7.96,0
Mumbai Indians,Lucknow Super Giants,Lucknow,72,54,8,178,9.64,8.0,0
Mumbai Indians,Lucknow Super Giants,Lucknow,72,53,8,178,9.49,8.15,0
Mumbai Indians,Lucknow Super Giants,Lucknow,72,52,8,178,9.35,8.31,0
Mumbai Indians,Lucknow Super Giants,Lucknow,72,51,8,178,9.22,8.47,0
Mumbai Indians,Lucknow Super Giants,Lucknow,71,50,8,178,9.17,8.52,0
Mumbai Indians,Lucknow Super Giants,Lucknow,71,49,8,178,9.04,8.69,0
Mumbai Indians,Lucknow Super Giants,Lucknow,71,48,8,178,8.92,8.88,0
Mumbai Indians,Lucknow Super Giants,Lucknow,71,47,8,178,8.79,9.06,0
Mumbai Indians,Lucknow Super Giants,Lucknow,67,46,8,178,9.0,8.74,0
Mumbai Indians,Lucknow Super Giants,Lucknow,67,45,8,178,8.88,8.93,0
Mumbai Indians,Lucknow Super Giants,Lucknow,66,44,8,178,8.84,9.0,0
Mumbai Indians,Lucknow Super Giants,Lucknow,64,43,8,178,8.88,8.93,0
Mumbai Indians,Lucknow Super Giants,Lucknow,63,42,8,178,8.85,9.0,0
Mumbai Indians,Lucknow Super Giants,Lucknow,63,41,7,178,8.73,9.22,0
Mumbai Indians,Lucknow Super Giants,Lucknow,59,40,7,178,8.93,8.85,0
Mumbai Indians,Lucknow Super Giants,Lucknow,58,39,7,178,8.89,8.92,0
Mumbai Indians,Lucknow Super Giants,Lucknow,58,38,7,178,8.78,9.16,0
Mumbai Indians,Lucknow Super Giants,Lucknow,57,37,7,178,8.75,9.24,0
Mumbai Indians,Lucknow Super Giants,Lucknow,57,36,7,178,8.64,9.5,0
Mumbai Indians,Lucknow Super Giants,Lucknow,53,35,7,178,8.82,9.09,0
Mumbai Indians,Lucknow Super Giants,Lucknow,52,35,7,178,8.89,8.91,0
Mumbai Indians,Lucknow Super Giants,Lucknow,52,34,7,178,8.79,9.18,0
Mumbai Indians,Lucknow Super Giants,Lucknow,51,33,7,178,8.76,9.27,0
Mumbai Indians,Lucknow Super Giants,Lucknow,50,32,7,178,8.73,9.38,0
Mumbai Indians,Lucknow Super Giants,Lucknow,48,31,7,178,8.76,9.29,0
Mumbai Indians,Lucknow Super Giants,Lucknow,47,30,7,178,8.73,9.4,0
Mumbai Indians,Lucknow Super Giants,Lucknow,47,29,6,178,8.64,9.72,0
Mumbai Indians,Lucknow Super Giants,Lucknow,46,28,6,178,8.61,9.86,0
Mumbai Indians,Lucknow Super Giants,Lucknow,46,27,6,178,8.52,10.22,0
Mumbai Indians,Lucknow Super Giants,Lucknow,45,26,6,178,8.49,10.38,0
Mumbai Indians,Lucknow Super Giants,Lucknow,45,25,6,178,8.4,10.8,0
Mumbai Indians,Lucknow Super Giants,Lucknow,39,24,6,178,8.69,9.75,0
Mumbai Indians,Lucknow Super Giants,Lucknow,39,23,6,178,8.6,10.17,0
Mumbai Indians,Lucknow Super Giants,Lucknow,38,23,6,178,8.66,9.91,0
Mumbai Indians,Lucknow Super Giants,Lucknow,37,22,6,178,8.63,10.09,0
Mumbai Indians,Lucknow Super Giants,Lucknow,36,21,6,178,8.61,10.29,0
Mumbai Indians,Lucknow Super Giants,Lucknow,34,20,6,178,8.64,10.2,0
Mumbai Indians,Lucknow Super Giants,Lucknow,33,19,6,178,8.61,10.42,0
Mumbai Indians,Lucknow Super Giants,Lucknow,33,18,5,178,8.53,11.0,0
Mumbai Indians,Lucknow Super Giants,Lucknow,33,17,5,178,8.45,11.65,0
Mumbai Indians,Lucknow Super Giants,Lucknow,32,16,5,178,8.42,12.0,0
Mumbai Indians,Lucknow Super Giants,Lucknow,30,15,5,178,8.46,12.0,0
Mumbai Indians,Lucknow Super Giants,Lucknow,30,17,5,178,8.62,10.59,0
Mumbai Indians,Lucknow Super Giants,Lucknow,24,16,5,178,8.88,9.0,0
Mumbai Indians,Lucknow Super Giants,Lucknow,22,15,5,178,8.91,8.8,0
Mumbai Indians,Lucknow Super Giants,Lucknow,17,14,5,178,9.11,7.29,0
Mumbai Indians,Lucknow Super Giants,Lucknow,17,13,5,178,9.03,7.85,0
Mumbai Indians,Lucknow Super Giants,Lucknow,17,12,5,178,8.94,8.5,0
Mumbai Indians,Lucknow Super Giants,Lucknow,11,11,5,178,9.19,6.0,0
Mumbai Indians,Lucknow Super Giants,Lucknow,11,11,5,178,9.19,6.0,0
Mumbai Indians,Lucknow Super Giants,Lucknow,10,10,5,178,9.16,6.0,0
Mumbai Indians,Lucknow Super Giants,Lucknow,9,9,5,178,9.14,6.0,0
Mumbai Indians,Lucknow Super Giants,Lucknow,9,8,5,178,9.05,6.75,0
Mumbai Indians,Lucknow Super Giants,Lucknow,8,7,5,178,9.03,6.86,0
